tweet_id,tweet
1257728840220229634,@Dmitrok_biaduli Разве парацетамол не при температуре пьётся?
267706754148741121,"@kichanova А почему нельзя парацетамол? Он на желудок не действует, только на печень. Температуру до 38° сбивать не надо."
808433621690417152,"Какое средство от боли наиболее эффективно? Если анальгин, парацетамол, аспирин уже не так помогают"
143692818160959488,"Ощущение будто заболеваю. Домой-домой! Арбидол, чай с медом и здоровый сон:-)"
514107886616969216,"Здравствуй ,парацетамол ,больничка и озноб"
103575927019159552,"короче, скажите, помогают ли парацетамол и аспирин от головной боли? больше ничего в доме нет("
260219690301939712,"мне нужны терафлю, колдрекс, бисептол, арбидол, парацетамол, от кашля, длянос, стопангин.. Подарите мне лекарства!!("
1182409817157197824,вернулась на флуоксетин и впервые за долгое время поняла что голод можно и не чувствовать интересно
25427451912,"@marinazvyagina мерзкая температура,отлеживайся и выпей арбидол :-*"
1127094244597030912,"Пью антибиотик по имени азитромицин а у него побочка: плохое настроение, раздражительность, галлюцинации 😂 Ок, буду ждать 👌"
265781862008508416,@R__Anya Самое главное - держи ноги в тепле + попей Фервекс для проф. + если высокая темп. Парацетамол.
266109022971760642,"заболела как последняя **** ахахха(температура ,нет парацетамола,я умру!"
55332979177816065,ответственная встреча: 5 капсул арбидола против температуры и насморка. кто кого?
1321393091631292419,"@omeliyakitty44 А почему в стационар? Я как-то вызывала с ОРВИ и беременностью 14 недель, мне сказали полтаблетки парацетамола и отдыхать."
534220299295023104,Нихрена не лечите. Парацетамолом ангину не вылечишь! . Вы мне ещё анаферон пропешите.
1173576549293002753,"@Nik_Football_ Пацаны с арбидолом и ибупрофенам,у вас всё норм,ежели вы гомеопатией температуру гасите?"
578068832452902913,"@druxa_nnov @nervnvs у меня температура была, а там парацетамол, на который у меня аллергия, но температуру сбивает. И витамин C"
541701861603287040,"П: простуда; парацетамол; прощай, печень."
676805789256916994,"А еще в доме нет парацетамола .3 Это такой тонкий намек, чтобы Синий соснул и лежал с температурой дальше .3"
1293262730124824576,у меня крапивница из-за парацетамола
811836535763070976,мне вчера мама предлагала парацетамол  так я начал ржать а потом уснул
1239565461664206848,"@GusevaOlyaa @SobolLubov А ведь у меня такие же симптомы только температура то 37 то утром 36,4. Ну слава богу . Попью парацетамол)))"
417864259016876032,"И закончился парацетамол, температура не снижается"
613450773469483008,"Я выпил 2 парацетамола, 2 бралалгина и 2 анальгина и нще какую то херню И ЗУБ ВСЕ РАВНО БОЛИТ"
49775917173710848,Арбидол - отечественный противовирусный препарат. Не прошёл ни одного метанализа. Запрещён FDA. Вызывает фульминантные формы цирроза печени
394032231083413504,"@mvdoc2010 теперь бля все лечить арбидолом будем, от поноса от запора и от нестоянья члена :( вот идорасы"
286211072212471808,"Температура греет меня, если не прийму парацетамол, то будет плохо ночью"
519503836827107328,"Энергетик и Парацетамол! Избавят Вас от желания заснуть прямо на асфальте, предварительно размножив собственную голову!"
1313074866036322304,"если кому интересно то хлорохин, лопинавир+ритонавир, азитромицин вам при оРвИ не выпишут"
1222067570251128833,@MERV88832800 @turistmen Арбидол вообще не лекарство. «Препарат не имеет доказанной эффективности. Не рекомендован ВОЗ для лечения гриппа»
42899738495950848,"@belorybtsev Последние 2 года при малейших симптомах ОРВИ или ещё чего спасаюсь Арбидолом. Дороговастые капсулы, но действенные."
184251970603851777,Даже парацетамол не убивает температуру.
756123795497287681,"чуть не сдохла от температуры под 40, потому что скорая не приезжала по непонятным причинам, а денег хватало только на парацетамол и аспирин"
311810297654554625,"блин горло побаливает,пойду ка арбидол лучше выпью"
1325369038634176512,"@GrandMasterShbl 😰 больше 38,5 будет - сбивайте парацетамолом. а так не паникуйте, вон у некоторых температура ещё месяц после держалась 🤔"
501798285410304000,Даже для недоношенных грудничков для профилактики осложнений заразительного генеза употребляется амоксициллин.
189016775046864896,"надо найти парацетамол.иначе я на квартире спалюсь,что мне хреново.вот это мама кричала и сказала больше из дома ни ногой.сказала я зомби:D"
1254090503789907969,арбидол имени голиковой оказался неэффективным средством от коронавируса.  хорошо что есть кора дуба имени толстого.
1319324439973142533,@SamRegion_Press @D_Azaroff @gtrksamara Когда появится Арбидол в аптеках города? Необходим для профилактики заболевания COVID-19
1272631477130465282,"@KaffeinInferno Антибиоты, имхо, не стоит. Закинуться парацетамолом и ждать. При первых признаках пневмонии - звонить в скорую!"
1223862655158509570,"@a_chtung А, понятно. А напомните, рибавирин кто-нибудь при коронавирусе рекомендовал в протоколах?"
1276886786250342400,"@techkey2 @dayanat01 Есть детский парацетамол, попробуйте. От температуры. Я не врач."
1243950585763823616,"@InPearly парацетамол сильно по печени бьет, может лучше ибупрофен?"
69858542177357824,"Мало того, что сегодня сгорел, так еще и заболел! Горло болит и насморк. АЦЦ на сегодня мой лучший друг) Может позже подъедет Арбидол)"
347444424097296384,"Класс, осталось только 9 таблеток парацетамола! Если температура не спадет, я не знаю что буду делать !"
1295090437909286916,"@AmancerLamia Обновляю информация, вызвали скорую, жесткая ангина, сделали укол, назначили полоскания и парацетамол"
121147567592587265,@Bogdan_mogila @MariePanich тем более арбидол вроде +- в профилактических целях м?
1229838882839126016,"Выпила парацетамол температура ушла, Я сижу чуть ли не на слезах с ничего и мерзотно внутри, пойду выпью настойки пиона мб отрублюсь(нет)"
738014404562817026,"5-10 г парацетамола способно привести к мучительной и долгой смерти, вследствие полного отказа печени  омг я знаю чем буду травить врагов"
235059550443667456,"Закинувшись двумя таблетками парацетамола, прилетел в Питер. Температура 37+"
162863265599336448,"@AntonSSSR а для профилактики именно гриппа, нужно пить тамифлю, ток его достать трудно-плохие ребята завалили все своим никчемным арбидолом"
250613678901170177,Грипп! Арбидол оказался абсолютно бездейственнен. Почитал статьи - доверия не внушает.Заменил на имунномодулирующее интерфероноиндуцирующее.
1292075582117773312,"а сегодня выпила парацетамола больше, чем нужно, и теперь отравилась им"
5268957965,@Busuka Сижу на арбидоле. Врач завтра придет. Скорее всего  ангина. У меня хобби к ноябрю каждый год последнее время заболевать ангинами.
263376355440349187,@p0n04ka сбей температуру парацетамолом ниже 38. купи противовирусное (самое лучшее тамифлю).
295531769061580800,"Ребятки! 39,2 не спадает! Парацетамол не помогает! Что можно еще сделать кроме 03???"
304073146150035456,"@alexmak И единственное лекарство от гриппа Реленза. Его не рекламируют и в аптеках надо поискать, в отличии от Арбидола :)"
294571313811574785,"Так хреново как за эти 2 суток мне еще не было. Чертов грипп и холод в  NY. Арбидол здесь не рулит.Боже, я так устала болеть"
1231263467304300544,@AloeHelga мне однажды на встрече одноклассников после пива дали таблетку от головной боли типа парацетамола и чуть не убили меня :)
1354523129008291841,"выпила парацетамол, теперь ещё и тошнит"
431119922505068544,"@dimonium боже, у людей прорезается мозг! Долбишь, что «Арбидол» не проходил клинических испытаний — нет, путин/тв/бабадуся рекомендует!"
834809368109518848,"сижу такой с температурой, сожрал парацетамол, парацетамол подумал и перестал действовать, а я подумал и сожрал мороженку, потому что yolo"
1222474627907248130,"@meduzaproject @MrMaaay А хуле стесняцо-то? Надо сразу так ""Арбидол - всем бедам пиздол!"""
630260372600156160,Парацетамол оказался бесполезен при болях в пояснице Прием парацетамола (ацетаминофена) не облегчает состояние пациентов при острых болях в
1005700816798408709,"Антипиретики (парацетамол, ибупрофен) не снижают риск развития фебрильных судорог у детей(("
699116004815667200,"@spas_zaulok @ChiefLiberal @lifenews_ru в Конаково наверняка ничего, кроме марлевых бинтов, арбидола и зеленки нет!"
1290138325722861568,"@Kerimkulova @GulyaAlmambet Градусник ртутный купили. И может пару Лимонов. Сомов 200 🤔 не слышал, что парацетамол надо было пить."
249749549206343682,"а еще!арбидол это бля наркотик какой то,вчера борща дала с дозировкой и меня накрыло Оо"
960628512968335361,"Не, на сегодня самая лучшая комбинация НПВС для костных проблем - парацетамол + диклофенак. Фаниган убивает боль любой интенсивности и надолго."
328437498327998464,"Рецепт в прицеп,газ в пол,в рот парацетамол"
422793419543826432,Старый новый год ознаменовался простудой всей семьи. Запиваем арбидол шампанским. С праздником!
1222643109613514758,"@kira_pirrus Бггг. По радио сегодня рекламу арбидола слышала. От коронавируса, ага."
490866869247967232,"что за молодёжь! новостям по тв не верят, мол, не провести их! но верят в то, что арбидол и анаферон вылечат их от простуды."
1018944175415480320,блин мозг болит может дадите ПАРАЦЕТАМОЛ
997200255555899393,"@SdibqJgth Слёзы капали, говорить было тяжело, ой бедная-бедная  миссис Арбидол"
392313064898326528,"@KamirokuSan арбидол не поможет мне вылечить сопли. Вот долечусь и выпишусь. На этой неделе, надеюсь, выйду."
107140671592341505,два дня не спала. не ела. не курила. немного чая отпила. с парацетамолом не шло кодеина..
995394056313344000,"@max_novikov5 Баралгин, парацетамол, кетанов. Или прямо спрашивай - от менструальных болей, и уточни, что спазмалгон не помогает уже."
284570086096896002,"Утром 39.1 была температура.. Парацетамола выпил, подремал часа 4, уже 37.1 Все ради того, что бы хоть что-то по работе сделать))!!"
795315499190145025,Голова опять болит. Завтра надо сходить в магазин и парацетамол купить.
339464738918510593,"У Дж разболелись вечером ножки,очень сильно.Путём консультаций установили что это growing pains и дали парацетамол."
1308821435679494146,ФАС проверит обоснованность оптовой цены на препарат от коронавируса «Арепливир».
268736425992794112,"Вчера было 4 года с тех пор как мы вместе. Мы встретили их кашлем, температурой, арбидолом и апельсинками."
502174751348236288,Немедленное развитие крапивницы свидетельствует об аллергической реакции на амоксициллин и просит прекращения терапии.
1201963528304939009,"Капли в нос не помогают Арбидол, видимо, тоже Во рту горький привкус  К а е ф"
251977243985858561,"@lesyalesyaaa текила не пойдет, бррррррррр. ненавижу её)) выпей парацетамол или что-нибудь такое от головы"
1078735795887005697,@cranovschik @otvalitetrolli Ничего не пей. Температуру сбивай парацетамол. И то если 38+
577324815104630784,Так. Теперь всё понятно. У Путина грипп. И его пресс-секретарь поехал в аптеку в Париж за парацетамолом. ©lesabre
705497511683821568,"кажется снова поднялась температура.. знал, что идти гулять сегодня было плохой идеей.. где мой парацетамол"
748986384535269376,Парацетамол связали с проявлениями аутизма у детей
305720686624788480,@anastasiya1101 мы всегда сбиваем температуру уколом анальгин+парацетамол. В больницах у нас делает только уколы и то хуже чем я сама.
843307343534342145,"Закончился парацетамол, а температура и не думает уходить"
1209239368579342336,"@karol_stardust Парацетамол так не действует совсем. Он хорошо при температуре, а не вот этом вот."
281345052129775617,"привет, азитромицин. прощай, микрофлора кишечника."
909804075809693696,И вот зачем я решила сегодня выпить 10 таблеток парацетамола?! Меня весь день тошнит и раскалывается голова Подыхаю просто от этого
233575346384031745,"Арбидол и Колдрекс, сотворите чудо, пожалуйста. А то температура только растет, а горло разрывается."
230982113799835650,@explodingspace @joker0896 у меня парацетамол и пшикалка в горло теперь есть.не халям балам.пшикалка с триадой.спасет.хотя горло и не болит)
678083642808213504,"Утром. -Ма, дай парацетамол, я в школу пошла. -Сколько температура? -38,3. -Ты дура что ли!? Быстро в кровать, сейчас тебе таблетки принесу."
192277230209073152,"@KurbatovMS сегодня начал пить арбидол, температура в районе 37"
1303624657011122177,болит голова и прыщи что пизднц придется пить парацетамол
1316080460926255106,"@Swettta Азитромицин для чего, для профилактики? 🙈"
1217596626921017344,"Правда во время каникул у меня начались охуительные бессонницы и головные боли, которые не берут дозы валерианы + парацетамол."
200504982447996928,"@Tatia_Kova Чувак, такие сбивать надо. Выпила что-нить от температуры??? Парацетамол, терафлю??? На сердце нагрузка большая, низя!!!"
155281108001492992,цитрамон и парацетамол я их обожаю ибо от них проходит моя ебучая головная боль не всегда но все равно люблю их жрать по 3 таблетки в день
851687234583633921,@kovaleta Азитромицин. Бронхит у нас был. Потом сильно заложило нос. Антибиотик фраминазин в нос. Не помогло. Вот теперь так.
1081521970687168513,@Vinnaja_boroda Парацетамол — наше все. С кофе :) Но кажется это очередной вирусняк
808256584866529280,"Я пила арбидол, но ученые сказали, что он не помогает. Вот это жопаболь. А римантадин помогает? (50 р лекарство от гриппа)"
502985590267469824,Одновременное внедрение аллопуринола и амоксициллина может наращивать риск возникновения кожных аллергических реакций.
861576660289716224,"открываю гисметео а там ""пиво обезболивает лучше парацетамола"""
817359039894061057,"На самом деле, я не знаю, сколько у меня температура, потому что съела лошадиную дозу парацетамола"
482790367784607744,@Sanyashn поебывать в данном случае стоит патриотов около кремля.2 самых продаваемых препарата в рф арбидол и кагоцел. Посмотри бенефициаров
575972526762946561,Башка трещит. Парацетамол демонов изгоняет. И еще температура вроде бы ползет вверх. Но надеюсь что нет. Запятые для слабаков
130527844701978624,"Если бы не то, что каждую часть моего тела выворачивает наизнанку, и я только что за один присест сглотнула пол-пачки парацетамола."
282199967458816000,"из-за парацетамола пребываю в состоянии вялости, сонливости и похуистичности."
305518189515767808,"При простуде антибиотики не нужны, достаточно аскорбинки и чего то для контроля температуры парацетамол, или растворимые таблетки подороже"
212626575940784129,"@amdeluxe именно! если будет сильная температура - парацетамол,с утра на завтраке натырь сметаны или йогурта местного и обмажься в ванне вся"
1324472014854365184,@genabrl Вам нужны сильные антибиотики несмотря на то что пневмония вирусная. Что то вроде азитромицина.
21690969531359232,@Natalia_spb афлубин+ арбидол+ курячий бульон и спатушки!
1239919977588719618,"@nikrodionov541 Судя по инструкции к Арбидол, по мимо коронавируса нас ещё ждёт: ТОРС, риновирус, аденовирус, и вирус парагриппа. Прорвёмся!"
1240352477272293376,"@15sharad Ну Пингина это всегда прекрасно) П.с. Не пейте бесполезный арбидол, лучше купите себе вкусняшек))"
265900325985198081,"Последние 3 дня мой рацион ограничен трависилом,фарингосептом,кагоцелом,арбидолом и какой-то прысколкой в горло.Гурман."
144502686312693760,2 табла парацетамола и спать
20681522358,"@boris_novikov я к тому, что в этом году - лопаты-резиновые сапоги-повязки от гриппа-арбидол-вентиляторы. На все дефицит :)"
516240459367481344,"Симптомы обусловленные парацетамолом: бледность кожных покровов, анорексия, тошнота, рвота, повышение активности печеночных трансаминаз,"
336864326080147456,"@MrGreedyMonkey тебя знобит?если пока не сильно-выпей лекарство кена или терафлю,если ппц-парацетамол.и влей в себя литр чая"
674979430876467201,"— Что нужно сделать, чтобы баррель опустился ниже 39,9? — Нужно заставить его хряпнуть парацетамолу."
1318508675531759617,"Парацетамол отлично помогает  Вроде нормально дышу  Но крыша пару раз неплохо успела съездить))0)0))))0 Накручивать это да, это я умею"
24360121620,-Кто в кабинете ответственный за аптечку? Выдайте Радченко парацетамол! -..а может все-таки клизму?
1234200566349189120,"@turkmendagz На арбидоле сидит, а то корона вирусом грозит"
1231255623179874304,@blisch @Devyatov @koko_byy От коронавируса помогает Арбидол.
550704700711247873,"@Jujulja узнал у жены, не грипп у нас, ОРЗ. От гриппа у нас прививки. Микстуру какую то пьем, с парацетамолом."
819302369255182336,Я кстати потихоньку потеть начинаю  Это говно действует Наконец-то А ещё я подумал мож аспирин и парацетамол 1/2 таблетки за раз пить
644107023467081728,"@Silly_Harlequin температуру давай померяй, если больше 38 - выпий парацетамол, горячего чаю и спать. :0"
633363370285121536,Голова болит.Уже 2 таблетки парацетамола приняла.
1287516936474112002,каааак же ибано тошнит от Метформина
836411568967585792,"@mashaya98 попробуйте лучше  парацетамол с ацетилсалициловой  кислотой,так же ибупрофен,нурофен  Температуру ниже 38,5 лучше не сбивать"
1092501045647892480,"@adrianov @abroadunderhood Их прикольней пить, чем просто заглатывать таблетку парацетамола. Особенно, когда горло болит"
961457500620017664,"Утро начинается с манной каши, ежевичного варения, ацц, парацетамола, цитровира, цитрина и куда же без strepsils+ #спасибочтожива"
98762058585223169,"@bulykina Только температура или что-то еще? Температуру можно сбить Пенталгином или чем-то другим, где есть парацетамол. + Арбидол."
996719691090550784,"ну надо же! цитрамон с парацетамолом перепутала. теперь, весь день бошка трещит"
169387162381463553,это оказывает реклама арбидола-средства от простуды КРЕАТИВНЕНЬКО ТАК НАЕБАЛИ
1141945219413356545,"@_ShD44_ Пиво не пью. Но кетанов и ибуфен, и парацетамол не помогают, как и крепкий сладкий чай и кофе ("
616853515273654272,Опасный штамм коронавируса добрался до Йемена В минувшее воскресенье власти Йемена сообщили о первом в стране случае инфицирования коронавир
453485764341669889,"только от температуры 3 разных лекарства,которые можно заменить одним парацетамолом"
701288499249598464,"@Ajara02 бывали случаи, когда не парацетамол (1000мг), не даже литическое не сбивали температуру."
20762263157739520,"-а ты уже решил,с кем встретишь утро первого января? -С ЛОПАТОЙ НЕНАВИСТИ ГРАДУСНИКОМ И АРБИДОЛОМ А ЕЩЕ ПАРАЦЕТОМОЛОМ И ПРОЧЕЙ ХУЕРГОЙ"
920280913359056896,"Слушаю медиков: Арбидол - фуфло, Ингавирин - гумно, Амиксин - дрянь. Заболели гриппом - пейте витаминки и ползите на кладбище. Отлично."
1001211187126816768,"@rixavie Тебе ибупрофен помогает лучше парацетамола? Я несколько раз пил при головной боли – бестолку. Как жаропонижающее да, работает."
912990200690888704,"А врач вообще супер: я свое тело не чувствую и почти умираю: ""Полоскать горло фурацилином и, если температура будет выше 38'5 парацетамол."""
282073613581037568,"@anna_fleisch В любой аптекеспроси препараты с парацетамолом, объясни,что высокая температура. Панадол, ибуклин, мне колдакт всегда помогает"
328820179687600129,"@dzhelonge просто выпей жаропонижающее,особенно парацетамол и к вечеру у тебя никакого жара вообще не будет.он меня на ноги за 2 часа ставит"
573222591734923265,"Бл*, пейте витаминки и арбидол какой-нибудь. Болеть совсем не круто. Особенно когда очень нужна ясность ума. А у меня в голове взрывы."
1307257280061206532,"@4zKqSQMQfcR7r0r @molchalyga Отечественный перепарат от коронавируса это аналог японского фавипиравира, который лет 5 как производят"
1309579252820574212,@adaimond89 Вот дура 🤦 Слов нет. Попей для профилактики арпефлю или Арбидол.
535774363463979008,Кормящая женщина может снижать температуру лекарствами на основе парацетамола или самим парацетамолом.
27179584230,@A_Golovchenko Арбидол давай!Сейчас куча инфекции)а параллельно полоскания-это полюбому!!!Не допусти ангины
1256908958855462913,"@ManaySimply_ Если давление нормальное, пару таблеток парацетамола. Хотя и давление немного снизит."
195223374321037313,арбидол и спать! завтра я уже должна не болеть!!!)
685306415146233856,"Это может быть изща того,что парацетамол пришёл к желудку и тд"
1218501281985323008,@little_vlady @Nat_anest А при опоясывающем герпесе выходит обезболивать тоже парацетамолом?
280764756883804160,"@sillymilkyway у меня арбидол по расписанию сейчас и еще капли для укрепления иммунитета, всю малину съела в доме"
34989484604919809,"А что на самом деле есть при гриппе, если арбидол это наёбка? Посоветуйте на будущее."
1309021846889738241,"У сестры отрицательные второй и третий тесты. Святой Арбидол помог, не иначе 😉"
1323162120716996608,"@80milas Я пью аспирин и парацетамол, цитрамон другие подобные лекарства когда у меня похмелье жёсткое, без них там уже не как."
1244148113738280960,@poteryashka2007 Для снятия головной боли лучше принимать парацетамол.
5627083738,"@galexpo для профилактики надо пить каждое утро по 1таб арбидола, а тамифлю пьется только для лечения гриппа как замена занамивира"
1276229234353156097,с нурофена и парацетамола переходим к нимесилу потому что теперь у меня решила заболеть вся челюсть уву
218964836334317568,"Вчера дали коффетин, сегодня - парацетамол. Вчерашняя таблетка часа на два приглушила боль. Поглядим, как сегодняшняя подействует."
699305875400495104,"@Cold_Reader_ парацетамол я обычно от головной боли пью, если вообще ничего нет, но мне даж инъекция обездоливающего лучше"
19392289143001088,"Вот же черт, температура поднялась. Надо выпить Арбидол и искоренить эту простуду в корне полностью и окончательно."
550042943734956032,"Час назад выпил пилюльку парацетамола, полчаса назад ещё одну. Температура с 38.8 до 39.2 выросла. А они точно от температуры? Или для?"
1229839594981658630,"@Nurz_Yer Я в итоге дала обычный парацетамол в таблетках, и температуру сбила. Сиропы не помогали"
177253792415363072,"Огонь! ТП в аптеке требует «что-нибудь от простуды, лучше антибиотик». Народ жрет арбидол пачками! Мракобесие какое-то!"
167273218711896064,Пустой «шум» по поводу поддельного арбидола производит впечатление «продвижения» новым способом: «Вам не помог? Это был поддельный!»
799537146310885376,"•чихнула• И началось  Дочь у тебя голова не болит? Насморка нет? Горло не болит? Ой какая ты горячая, лучше выпей арбидол"
708439773917134848,"температура ви аре ви аре наверное потому что у меня нет градусника,стремно опять у Вовы просить хд да и нафига он когда есть парацетамол с:"
1313373846335098883,"@NewsYktRu Так и неудивительно, в рецепте Арбидола написано, что он лечит от коронавируса 🤷🏻‍♂️"
1176170885885157378,"@nastinsk он никак не вредит, это не парацетамол. на ночь после алко выпьешь аспирин - уберешь похмелье."
374191871985463296,"СОЖРИ 5 ПАЧЕК ПАРАЦЕТАМОЛА, ПРЫГНИ С КРЫШИ, ВЫСТРИЛИ СЕБЕ В ВИСОК НЕ ВАЖНО.ТЫ ТРУС"
242858277719900160,"Таки простудился. В квартире кроме парацетамола ничего нет, все лекарства увезли в новую. Сраная москвашка с её погодой."
278931963333730304,"@ArweN_Undomiel_  амоксициллин..ох, если б малой при мне синел и задыхался, рука бы не поднялась..цефтриаксон это у взростых щас модно, да"
1103729914015035392,"@coffemanasfuck @gfhfyjz Интересно, переживу ли я острую 3-х дневную фазу с 3 таблетками антибиотика, 1 обезбола и 8 парацетамола"
353915950837403648,"Зубная боль, пожалуйста, пройди. Я уже впихала полторы таблетки парацетамола, а стоматолог только в пятницу. С уважением, я."
813761941856522243,"@milktchkis у человека может быть обычная простуда, и арбидол и амиксин ему ну никак не помогут 🙌🏻 Только химозу зря есть будет"
1090123131338059776,@EwgVvAjxggKjzuX Парацетамол с анальгином по одной таблетке и спать Самое лучшее лекарство всегда сон
1264960611902984195,"⚡️ВОЗ приостановила испытания гидроксихлорохина и хлорохина, чтобы оценить их эффективность против коронавируса — гендиректор"
601059653682896896,После флуоксетина очень сильно болит голова.
55887475062747136,"Арбидол, терафлю, зеленый чай вот тебе и измененное состояние сознание. Еду, как пьяная. SoS!!!"
168750372251385856,"Ох уж эта слабость..арбидол,выручай.я же только что переболела("
314322193112760320,@julemaniya минуту не мог понять зачем стрелять в вИски. =\ слишком много парацетамола :(
986268321963233281,"Знаете ли вы, что Прием парацетамола во время беременности может увеличить риск бесплодия даже у внуков"
1047110553049681920,"@carrrpediiemm более менее, если начнется повышаться, то выпей парацетамол"
1326005575604441089,поспала стало легче может от парацетамола который я выпила посреди ночи но у меня хотя бы больше не болит лицо и голова
1168178956694110208,Планы на вечер: слушать рандомные песни и заедать аллергические слёзы упаковкой от парацетамола.
338995658067439618,"Голова раскалывается пиздец даже сон не помог, а парацетамола ск нет"
589445143188676609,"вчера -тусовка под водкой и парацетамолом , поедания кетчупа вилкой и Анастэйша со скумбрией в руках просто сотворили мой вечер, ночь и сон"
1222785773629472770,@varlamov Мадам-арбидол назначена председателем комиссии по эпидемии короновируса. Мы спасены!
189032357699923968,Попробую уснуть после принятия арбидола и валерьянки.
951926071150170113,При головной боли принимают парацетамол или цитрамон? Мне 17 и я до сих пор не понимаю
1052442138607316992,"Нос не дышит, горло болит, голова на парацетамоле люблю жить👌"
417728060910084096,"Решила,что буду жрать все в подряд,пофиг на больной зуб,придется посидеть на парацетамоле и найсе"
1254482540158767106,"@Agri_pina Это те же люди, которые дают парацетамол своим детям ""для профилактики"" коронавируса. Ответ - ПАТАМУШТА."
160360155035336704,@Fyz86 парацетамол тебе от температуры прописали
186152699253886978,Депп чудесен! Сделал ставку gosloto.ru Шалит горло - превентивно Арбидол.
422511113305993216,"ах да,спасибо #Шерлок или парацетамол, или адреналин от интриги и концовки, но у меня спала температура!:) Или #Мориарти оздоравливает ]:&gt;"
1206973419583135745,"парацетамол, амоксицилин, бромгексин, таблетки от кашля, кальций ща буит минус печень"
961422018439770114,охуенно обожаю пытаться заснуть по два часа а потом ночью по 10 раз просыпаться и каждый раз крутиться в кровати без возможности заснуть до самого утра спасибо флуоксетин это так охуенно конечно
844455541854351361,"Тот момент, когда дома закончился парацетамол..А у тебя голова раскалывается из-за температуры ("
1173617294255296512,"Я высыпала 4 пакетика порошка от простуды в кружку, залила кипятком и сейчас пью. Когда я сдохну от переизбытка парацетамола в крови?"
1078569399634837504,"Ем парацетамол пачками, ничего не меняется, тем временем мама: ну ты не расстраивайся а то ещё сильнее голова заболит я: *вся в слезах*"
1326587398709448705,"@mr_lunarside Не, обычная температура, попью парацетамол и всё ок"
472264802325499904,"@astrophysics_ найз, анальгин, аспирин, парацетамол, ибуклин, ибупрофен, нурофен. если голова болит от давления, то андипал, папазол.."
1299029851693875200,"@WAL220015 Парацетамол от температуры, ладно бы тут про ибупрофен говорилось"
133570779026694145,"@vaschilka Оль, ты не представляешь как это смешно!) опять чихает, я смотрю озабоченно, она говорит:'Просто дай арбидол и все', ржу))))))"
501614562249285632,Парацетамол понижает эффективность урикозурических препаратов.
460398977612283905,"Всю аптечку я бы не стала брать:) Я беру парацетамол, что-будь от обезваживания, спрей-антисептик, спрей Бепантен, который от ожогов ну и"
13228529724,"@pmmz накорми Марину АРБИДОЛОМ, если у неё температура не сходит и присоединился насморк или кашель."
301443092828016640,"@ANGEL_FOXS парацетамол. Эффералган. Нурофен. Ну и сон! Крепкий, спокойный. Перед сном - чай с мятой."
1253268950667988993,@O22780 Парацетамол тоже помогает при боли .   но воспалительный процесс не лечит.
1291340625162440704,"@_burtas @kgorin Если у пациента болит горло, то Арбидол сложно глотать. Может поэтому в глаза качают"
466274971946610688,"Иногда мне кажется, что я умру от избытка цитрамона и парацетамола в моем организме."
